 ,Area,Mean,Min,Max
7711,1,255,255,255
7712,6,255,255,255
7713,5,255,255,255
7714,1,255,255,255
7715,8,255,255,255
7716,12,255,255,255
7717,3,255,255,255
7718,5,255,255,255
7719,4,255,255,255
7720,1,255,255,255
7721,6,255,255,255
7722,3,255,255,255
7723,2,255,255,255
7724,2,255,255,255
7725,1,255,255,255
7726,15,255,255,255
7727,19,255,255,255
7728,2,255,255,255
7729,7,255,255,255
7730,10,255,255,255
7731,5,255,255,255
7732,14,255,255,255
7733,14,255,255,255
7734,16,255,255,255
7735,9,255,255,255
7736,1,255,255,255
7737,13,255,255,255
7738,1,255,255,255
7739,30,255,255,255
7740,5,255,255,255
7741,7,255,255,255
7742,1,255,255,255
7743,5,255,255,255
7744,2,255,255,255
7745,4,255,255,255
7746,1,255,255,255
7747,12,255,255,255
7748,8,255,255,255
7749,6,255,255,255
7750,2,255,255,255
7751,5,255,255,255
7752,8,255,255,255
7753,10,255,255,255
7754,3,255,255,255
7755,5,255,255,255
7756,5,255,255,255
7757,8,255,255,255
7758,29,255,255,255
7759,1,255,255,255
7760,12,255,255,255
7761,5,255,255,255
7762,13,255,255,255
7763,13,255,255,255
7764,26,255,255,255
7765,82,255,255,255
7766,8,255,255,255
7767,22,255,255,255
7768,3,255,255,255
7769,1,255,255,255
7770,9,255,255,255
7771,1,255,255,255
7772,13,255,255,255
7773,19,255,255,255
7774,1,255,255,255
7775,6,255,255,255
7776,3,255,255,255
7777,2,255,255,255
7778,9,255,255,255
7779,19,255,255,255
7780,13,255,255,255
7781,1,255,255,255
7782,31,255,255,255
7783,82,255,255,255
7784,2,255,255,255
7785,10,255,255,255
7786,2,255,255,255
7787,7,255,255,255
7788,9,255,255,255
7789,1,255,255,255
7790,4,255,255,255
7791,4,255,255,255
7792,5,255,255,255
7793,6,255,255,255
7794,14,255,255,255
7795,21,255,255,255
7796,2,255,255,255
7797,7,255,255,255
7798,38,255,255,255
7799,14,255,255,255
7800,8,255,255,255
7801,1,255,255,255
7802,1,255,255,255
7803,4,255,255,255
7804,7,255,255,255
7805,10,255,255,255
7806,1,255,255,255
7807,3,255,255,255
7808,19,255,255,255
7809,5,255,255,255
7810,6,255,255,255
7811,6,255,255,255
7812,2,255,255,255
7813,4,255,255,255
7814,1,255,255,255
7815,1,255,255,255
7816,12,255,255,255
7817,2,255,255,255
7818,6,255,255,255
7819,1,255,255,255
7820,9,255,255,255
7821,14,255,255,255
7822,12,255,255,255
7823,4,255,255,255
7824,5,255,255,255
7825,3,255,255,255
7826,9,255,255,255
7827,4,255,255,255
7828,1,255,255,255
7829,31,255,255,255
7830,6,255,255,255
7831,11,255,255,255
7832,3,255,255,255
7833,2,255,255,255
7834,57,255,255,255
7835,35,255,255,255
7836,22,255,255,255
7837,1,255,255,255
7838,65,255,255,255
7839,7,255,255,255
7840,1,255,255,255
7841,1,255,255,255
7842,1,255,255,255
7843,1,255,255,255
7844,3,255,255,255
7845,32,255,255,255
7846,3,255,255,255
7847,4,255,255,255
7848,1,255,255,255
7849,3,255,255,255
7850,13,255,255,255
7851,15,255,255,255
7852,4,255,255,255
7853,2,255,255,255
7854,28,255,255,255
7855,4,255,255,255
7856,3,255,255,255
7857,7,255,255,255
7858,6,255,255,255
7859,14,255,255,255
7860,8,255,255,255
7861,6,255,255,255
7862,2,255,255,255
7863,1,255,255,255
7864,4,255,255,255
7865,2,255,255,255
7866,19,255,255,255
7867,8,255,255,255
7868,1,255,255,255
7869,12,255,255,255
7870,1,255,255,255
7871,28,255,255,255
7872,2,255,255,255
7873,16,255,255,255
7874,4,255,255,255
7875,2,255,255,255
7876,13,255,255,255
7877,1,255,255,255
7878,2,255,255,255
7879,45,255,255,255
7880,1,255,255,255
7881,8,255,255,255
7882,8,255,255,255
7883,1,255,255,255
7884,4,255,255,255
7885,9,255,255,255
7886,3,255,255,255
7887,7,255,255,255
7888,10,255,255,255
7889,18,255,255,255
7890,1,255,255,255
7891,41,255,255,255
7892,1,255,255,255
7893,6,255,255,255
7894,6,255,255,255
7895,57,255,255,255
7896,3,255,255,255
7897,20,255,255,255
7898,23,255,255,255
7899,2,255,255,255
7900,5,255,255,255
7901,11,255,255,255
